bins	SAMPLE_101	SAMPLE_102	SAMPLE_103	SAMPLE_104	SAMPLE_105	SAMPLE_106	SAMPLE_107	SAMPLE_108	SAMPLE_109	SAMPLE_111	SAMPLE_112	SAMPLE_113	SAMPLE_114	SAMPLE_115	SAMPLE_116	SAMPLE_117	SAMPLE_118	SAMPLE_121	SAMPLE_122	SAMPLE_123	SAMPLE_124	SAMPLE_125	SAMPLE_126	SAMPLE_127	SAMPLE_128	SAMPLE_129	SAMPLE_130	SAMPLE_132	SAMPLE_133	SAMPLE_134	SAMPLE_135	SAMPLE_136	SAMPLE_137
year_1978_Bin_20_MAG_00002	0.03234970324584141	0.8117361072811888	0.05144622577073355	0.40329293177836134	0.1488437405872296	0.234927370533309	0.0685148928588095	2.3778450429964746	1.1719774135934193	3.4119786650941597	0.1629024423355125	0.9665891726095275	0.2655546693704739	1.3904687612688096	0.05684305756479168	0.10390266718140821	1.7376324151418863	0.5567937399508733	3.544692894445458	0.3344243308713415	0.4308816292418451	0.15675152831573455	1.8686958301692282	1.0187147087397175	1.5047625966731293	1.0320453128115494	4.719381716210541	0.515409368013338	0.06616461689229033	0.21584887810382788	2.0231087490507687	0.5263175757370067	0.04722877433532584
year_1978_Bin_23_MAG_00001	0.0020292649295078854	0.05064920936843191	0.016499256626899227	0.1264205207708852	0.03432325733518757	0.17257370036860192	0.08039731961840965	0.20166532528283262	0.26402436813286434	0.2348865914518451	0.037369744879626306	0.18317777519286021	0.04069879426154583	0.08993802006094859	0.16606865593339828	0.1929143851760525	0.19185854577666595	0.12276982183063338	2.6670715149882573	0.9512514899250222	0.5655451630358256	1.1594124409151425	0.2564470015244211	0.38805629950424525	0.7574931867276937	21.43289603749407	31.64024744881981	0.1832766718359785	0.07960426272788024	0.18324559003385563	0.3648066405799299	0.14854369983644378	0.07654976926471288
year_1978_Bin_24_MAG_00002	0.00218421130821224	0.038534301330775934	0.18646093599996205	0.439130090656754	0.09630778903035549	0.15637859363058215	0.0633199063096192	0.2870445159143064	1.1135904733631337	0.8183961127630298	0.10832120090674231	0.644811486934057	0.04388097496521316	0.5667214384035183	0.10466811498419393	0.19209674048658376	0.0887084914335622	0.5376250871699557	3.935008727607028	0.20291692581496573	1.6700585028065418	0.10167194035015793	10.00463233566544	5.360821071696711	9.097991389493464	1.7366717044014055	1.4005865511208564	15.402113102096898	2.9457270429978526	17.023941183094482	8.718666442619385	15.149011998930366	10.351347916547548
year_1978_Bin_27_MAG_00001	0.003257922011428501	0.5195757191271587	0.06429410145256022	0.04899393437666637	0.02703312674407425	0.03331961305732668	0.008300316505916772	0.03891088294609592	0.04720173941180173	0.05345366761897738	0.012611198911438965	0.028090913689295983	0.006067747016129561	0.018888997432660926	0.01585348289721261	0.024406710682238795	0.03676113707366591	0.5982546804996909	2.0019311996373523	2.618657863552241	0.1544312952030646	0.7370730481137645	15.253240836020435	0.400970947637326	0.07045895867738598	0.29241949602311496	0.3911288376390674	0.07501406456998712	0.01181288735486078	0.18662999002641475	0.051485979255097125	0.041888092743917485	0.019729975701211
year_1978_Bin_31_MAG_00001	0.002250563326421571	0.05775074691217897	0.04909006976258781	0.048097944905990384	0.020991545913959984	0.06408590289913144	0.03102766888747031	0.163240799001781	0.08083014280077212	0.1747541398207411	0.020637781491813292	0.08036851222406909	0.030139144292311185	0.0364112260024468	0.04167107221699989	0.05055814640849888	0.09088028228024175	0.06940425279073205	0.5914557207912013	0.16841867912713732	0.18162222774079825	0.1635193008810593	0.1044391188493058	0.09911711247788972	0.09450233024411574	4.142477478369637	14.408534833302609	0.06143007972649531	0.01995737153948465	0.06423764681147343	0.09510961060013498	0.08491260251474399	0.04472758463608123
year_1978_Bin_33_MAG_00001	0.001978981344615666	0.016809908626086854	0.017850662512502325	9.37669131726545	0.813350268633994	2.4415252687077538	0.28041678837070017	0.1512345952197606	0.4269303734912388	1.8719448599592254	0.11564870462652352	7.245820757249873	0.21761271268701854	0.07046331619150462	0.029731926582226197	0.03520012568707459	0.10496014008503055	0.9955766115826835	4.894147732469456	1.0148950984991312	4.582621549137451	0.6854544502370647	11.476848573628727	14.867229381861526	0.0818924313367971	0.13621668628683206	0.28523147369570157	0.06125917205852415	0.009357933775303374	0.0463076471438645	0.205739931019629	0.0786274440382726	0.03161206949964153
year_1978_Bin_35_MAG_00001	0.00460052049123451	0.8254216164340338	0.6748222649460409	2.8103597374670057	0.7753673929464713	0.6683303641133183	0.21011861359651127	0.7135788360687678	1.7233657348243172	2.9957308327091265	0.15126883864997756	1.7085380181462213	0.1973016186581235	0.9446454814589125	0.27309425574590407	7.471319866138732	0.2034811524220201	1.4012768625508047	10.801460214335343	1.663392161711211	25.283262685335156	2.1071355758968346	14.986875610551046	21.21848290863919	18.184613006132974	4.104180068087884	4.050564136734503	5.897645764894733	2.072521145803997	6.22161290803796	2.1417174583356124	24.616983275478372	3.8441618323605953
year_1978_Bin_36_MAG_00001	0.00604757785369136	0.10663689196184921	0.034437889797091226	0.36046675399203953	0.1845863039126877	0.48469131336580407	0.08768421493822717	0.965050845192051	0.3159749925707983	1.0110556338647745	0.06755872467699492	1.9920580229147922	0.37941527745944337	0.20276000034738834	0.06570774898775947	0.06347464612645011	2.0088383900362983	0.49768401481233665	8.797317784432698	2.095413983060287	5.013210196753958	1.3401271667875603	7.54698106318201	4.562489686908708	6.176954333159765	4.70549360673299	7.013164130039538	6.653823367378649	0.7155421920128624	4.27034931030199	18.699477369348944	0.1079388430382433	0.02657445268400915
year_1978_Bin_37_MAG_00001	0.0013634856616693987	0.09431166859105969	0.0397991656775466	0.18281554212112983	0.07085356125531451	0.7454351115442812	0.03572409358011719	0.03281750369429613	0.09706594808985082	0.6046541592658947	0.019475729185977907	0.24521703076285195	0.029440905492943335	0.10075485950905286	0.08529804758084182	1.2144441786277758	0.6425498297277568	0.2588841956434614	5.848893865045305	2.413972708747924	24.787913170771482	3.9269625539528774	1.5079116784373878	11.59687709859482	12.570049700879323	19.911839209462936	36.54028763585817	6.048934711921826	4.492447174065387	7.919205109013467	1.3904888317254844	13.440298559128355	4.521242683524401
year_1978_Bin_37_MAG_00002	7.859520674032493e-05	0.01016498007174869	0.023562842980749413	0.41164064874230205	0.3817264397768595	0.26575659239128535	1.5512964715991855	0.085491499491751	0.2042907743199768	0.13902094824243652	0.013901745512213695	0.20670539372705457	0.051410871288996324	0.30842593013060776	6.497703273403033	0.49968998557341315	0.011504591706633784	0.009701268351980773	0.46543994103612935	0.055496948759418324	4.185482941347017	0.07904581925896946	0.05628464738697136	0.4600055191300733	7.478479759114424	21.55023019662774	5.9255747056172865	2.3618497119922313	0.9028842694313549	1.723338759313532	0.5192086685273354	2.1806807742151832	1.2418723823429756
